Gene_ID	Gene_Name	CV_R2	kernel	degree	C	time.s.
ENSG00000048707.9	VPS13D	-0.00889510803533233	sigmoid	2	1e-04	5991.49464988708
ENSG00000158825.5	CDA	0.499086496953406	linear	2	5e-04	8808.18185329437
ENSG00000117308.10	GALE	0.00499534167940987	poly	6	0.001	8817.30642485619
ENSG00000142677.3	IL22RA1	-0.0121080272700675	rbf	2	0.01	9427.71954107285
ENSG00000219481.6	NBPF1	0.00856689027280772	poly	3	0.05	9395.71061420441
ENSG00000131697.13	NPHP4	0.0113247873457015	sigmoid	2	0.1	7988.82705688477
ENSG00000120948.11	TARDBP	-0.00544307764080143	sigmoid	2	5e-04	6967.94882202148
ENSG00000075151.15	EIF4G3	0.0203575212365872	sigmoid	2	0.1	8974.80206465721
ENSG00000158292.6	GPR153	-0.0154503565878493	sigmoid	2	0.05	8425.07511520386
ENSG00000142632.11	ARHGEF19	0.349889898331145	linear	2	5e-04	9442.06834983826
ENSG00000204138.8	PHACTR4	0.087234707274828	linear	2	1e-04	7028.01390528679
ENSG00000117602.7	RCAN3	0.0262772277530584	poly	2	0.05	8558.01561188698
ENSG00000116251.5	RPL22	-0.0101648662297582	poly	5	0.001	8165.39900898933
ENSG00000158006.9	PAFAH2	-0.00130588406992758	poly	5	0.001	7180.87519359589
ENSG00000090020.6	SLC9A1	-0.006050493947911	sigmoid	2	0.005	5944.6890437603
ENSG00000158195.6	WASF2	0.00184349669211588	sigmoid	2	0.05	4527.1496591568
ENSG00000067606.11	PRKCZ	-0.00181391902410271	rbf	2	0.05	3314.88061785698
ENSG00000130764.5	LRRC47	0.028802231394657	linear	2	1e-04	8874.14778137207
ENSG00000116273.5	PHF13	0.00687251560101758	sigmoid	2	0.1	8157.8994512558
ENSG00000125945.9	ZNF436	-0.00304131898427191	sigmoid	2	1e-04	7941.46119761467
ENSG00000157881.9	PANK4	-0.00372991206414062	poly	2	0.005	4525.45826363564
ENSG00000130770.13	ATPIF1	0.328680410260704	linear	2	5e-04	5444.39456009865
ENSG00000117318.8	ID3	-0.0414783970359145	poly	3	0.001	8912.97184967995
ENSG00000162438.7	CTRC	-0.00606841615581748	rbf	2	0.005	8961.94272112846
ENSG00000020633.14	RUNX3	0.0285189832148761	poly	2	0.05	7600.40296602249
ENSG00000057757.5	PITHD1	-0.00939977161445766	sigmoid	2	0.1	8290.53815317154
ENSG00000116786.7	PLEKHM2	0.0637320578688761	linear	2	1e-04	9040.56962418556
ENSG00000173372.12	C1QA	-0.00264220590330533	poly	7	0.001	8158.4384739399
ENSG00000158156.7	XKR8	0.0169404839072002	poly	2	0.1	4720.07474756241
ENSG00000196581.6	AJAP1	-0.0114502387129173	sigmoid	2	0.01	8727.14624786377
ENSG00000158109.10	TPRG1L	0.0870015384680457	linear	2	0.001	8451.61853098869
ENSG00000132881.7	RSG1	0.0196727579704958	linear	2	1e-04	8038.23169755936
ENSG00000008128.18	CDK11A	-0.00233095035177788	sigmoid	2	0.1	1819.10157752037
ENSG00000177674.11	AGTRAP	0.0165456312374925	sigmoid	2	0.5	6816.13559865952
ENSG00000162444.11	RBP7	0.044440880765375	poly	2	0.1	7247.31020307541
ENSG00000198912.6	C1orf174	0.014712457018315	poly	6	0.01	7713.28140258789
ENSG00000116670.10	MAD2L2	-0.00213985436462587	poly	2	0.01	6643.16940951347
ENSG00000198793.8	MTOR	0.0110773352369408	poly	7	0.005	6996.36228322983
ENSG00000117758.9	STX12	-0.00467701921010344	poly	5	1e-04	3887.99722576141
ENSG00000171824.9	EXOSC10	-0.00357275089284426	sigmoid	2	1e-04	6702.82474708557
ENSG00000158828.5	PINK1	0.0409914720749805	sigmoid	2	0.5	8455.55100131035
ENSG00000188529.10	SRSF10	-0.00175441097691698	poly	7	1e-04	8335.26234292984
ENSG00000173369.11	C1QB	0.00963000876066784	poly	3	0.05	8175.26456069946
ENSG00000198492.10	YTHDF2	-0.0110128503180287	poly	6	1e-04	6163.77804684639
ENSG00000053371.8	AKR7A2	0.0443439262249252	poly	2	0.5	7986.99626135826
ENSG00000116809.7	ZBTB17	-0.00243895436600412	poly	7	5e-04	8511.10461425781
ENSG00000188157.9	AGRN	-0.00168849747717941	sigmoid	2	0.01	529.213262796402
ENSG00000159363.13	ATP13A2	-0.00527864948377497	poly	5	1e-04	8357.91765975952
ENSG00000008130.11	NADK	-0.00213259266951023	poly	7	1e-04	1801.89690876007
ENSG00000157978.7	LDLRAP1	-0.0032296263799485	sigmoid	2	0.05	7990.65160608292
ENSG00000142684.7	ZNF593	0.324388598193576	linear	2	0.001	4945.86597132683
ENSG00000169442.4	CD52	0.694003763631638	poly	2	1	7225.60387206078
ENSG00000157933.9	SKI	-0.00483272844385667	rbf	2	0.005	3562.97824430466
ENSG00000159339.9	PADI4	0.255803352561302	poly	2	0.5	9217.87529158592
ENSG00000009709.7	PAX7	-0.000597420778612756	sigmoid	2	0.1	7299.30231595039
ENSG00000142676.8	RPL11	-0.00432969958163212	sigmoid	2	1e-04	7302.61198449135
ENSG00000204178.5	TMEM57	0.00114646655375383	poly	7	5e-04	12870.2764279842
ENSG00000142599.13	RERE	0.0730926357787931	poly	5	0.01	6681.30428218842
ENSG00000011021.17	CLCN6	0.0378140855276476	poly	5	0.01	6610.94987154007
ENSG00000204219.5	TCEA3	0.0109059010836111	linear	2	5e-04	7609.14252734184
ENSG00000060688.8	SNRNP40	0.0148801989771415	poly	5	0.005	8865.08939862251
ENSG00000116663.6	FBXO6	0.00131832485222119	poly	7	0.005	6090.65860438347
ENSG00000070886.6	EPHA8	0.00171769718107855	sigmoid	2	0.1	7439.58089232445
ENSG00000160075.10	SSU72	0.00420519775557011	sigmoid	2	0.1	1352.07920503616
ENSG00000078369.13	GNB1	-0.003909903386492	sigmoid	2	1e-04	1900.54792356491
ENSG00000117215.10	PLA2G2D	-0.00534343594931381	sigmoid	2	1e-04	8168.12035703659
ENSG00000133216.12	EPHB2	0.0145775984134037	linear	2	1e-04	8213.77148342133
ENSG00000116213.11	WRAP73	-0.0021523540802769	sigmoid	2	0.1	7419.78968501091
ENSG00000189409.8	MMP23B	-0.00642671099536869	sigmoid	2	0.05	1623.44680714607
ENSG00000175707.7	C1orf172	-0.00239643855724403	sigmoid	2	0.1	4481.21776366234
ENSG00000162419.8	GMEB1	-0.00279014639354678	sigmoid	2	1e-04	5852.2827835083
ENSG00000171729.9	TMEM51	0.530591789153129	linear	2	0.001	7267.50041389465
ENSG00000158062.16	UBXN11	0.0221621005020097	linear	2	1e-04	4945.67996096611
ENSG00000007923.11	DNAJC11	-0.0169215854762458	rbf	2	0.001	6791.18609452248
ENSG00000083444.12	PLOD1	0.0372334314112404	poly	2	0.05	6230.9993956089
ENSG00000198830.6	HMGN2	0.104908863786304	linear	2	5e-04	5016.94862318039
ENSG00000130939.14	UBE4B	0.0146401774916747	rbf	2	0.5	6154.07163667679
ENSG00000171603.12	CLSTN1	-0.00746130511624103	poly	7	1e-04	5994.70602273941
ENSG00000117643.10	MAN1C1	-0.0182530254702186	poly	7	1e-04	7117.62226867676
ENSG00000162441.7	LZIC	-0.00331745195946183	sigmoid	2	0.01	6141.4154624939
ENSG00000130940.10	CASZ1	-0.00561612250686132	poly	2	0.005	5453.70230841637
ENSG00000187583.5	PLEKHN1	-0.00450191531100095	poly	6	1e-04	490.623429775238
ENSG00000117682.12	DHDDS	-0.00587253437282764	sigmoid	2	1e-04	4938.92524814606
ENSG00000160087.16	UBE2J2	-0.00493519932439135	sigmoid	2	0.05	666.61279463768
ENSG00000142794.14	NBPF3	0.0929485132903548	linear	2	1e-04	8387.35681509972
ENSG00000142634.8	EFHD2	0.00172871191454855	rbf	2	0.05	7996.73093819618
ENSG00000180098.5	TRNAU1AP	-0.000579390695541493	sigmoid	2	1e-04	5665.59702014923
ENSG00000117614.5	SYF2	-0.00372648746932094	sigmoid	2	0.05	7238.40135407448
ENSG00000183726.6	TMEM50A	0.00469637591551055	poly	7	5e-04	7925.68782520294
ENSG00000242485.1	MRPL20	0.0124830844883952	poly	2	0.01	1002.04427719116
ENSG00000116288.8	PARK7	0.00694462493397214	sigmoid	2	0.5	7267.81931734085
ENSG00000160049.7	DFFA	-0.0026442029037594	rbf	2	0.01	4062.14544701576
ENSG00000142669.9	SH3BGRL3	0.29471985363384	linear	2	5e-04	5219.19153094292
ENSG00000215695.1	RSC1A1	-0.00778961080566563	poly	7	5e-04	8425.45980358124
ENSG00000060642.6	PIGV	-0.0123322638828553	sigmoid	2	1e-04	4559.52128434181
ENSG00000188976.6	NOC2L	-0.00383709358710986	poly	5	1e-04	483.669114351273
ENSG00000179051.9	RCC2	0.044773447267356	poly	2	0.1	7941.72550678253
ENSG00000157916.14	RER1	0.11457955152295	linear	2	0.001	3815.75500917435
ENSG00000127481.10	UBR4	-0.00831371049973946	sigmoid	2	0.005	7229.08492660522
ENSG00000162511.7	LAPTM5	0.00172188660704689	poly	7	0.001	8535.19163417816
ENSG00000049249.4	TNFRSF9	0.0135773396691628	poly	7	5e-04	7205.00565862656
ENSG00000187980.6	PLA2G2C	-0.0156047758645718	sigmoid	2	0.001	8437.2943148613
ENSG00000126698.6	DNAJC8	0.208432329449111	linear	2	5e-04	4899.94211268425
ENSG00000187608.5	ISG15	0.1165551406583	linear	2	0.005	517.700772285461
ENSG00000142765.13	SYTL1	-0.00157229151690488	poly	6	0.001	3632.58912563324
ENSG00000169991.6	IFFO2	0.00401125965720084	sigmoid	2	0.1	7231.78570437431
ENSG00000116688.12	MFN2	0.219378862971881	linear	2	0.01	6651.69954252243
ENSG00000117616.13	C1orf63	-0.00828957024223329	sigmoid	2	0.001	8162.0404176712
ENSG00000116350.11	SRSF4	-0.00425229122298592	sigmoid	2	1e-04	7416.41989064217
ENSG00000037637.6	FBXO42	-0.0100089921912303	sigmoid	2	0.05	8694.30187249184
ENSG00000197530.8	MIB2	-0.00831234994248229	sigmoid	2	0.05	1652.52427983284
ENSG00000204160.6	ZDHHC18	0.050361887381653	linear	2	5e-04	4570.70001983643
ENSG00000065526.6	SPEN	0.00286363998015435	sigmoid	2	0.1	8711.52204990387
ENSG00000177000.6	MTHFR	0.133834000535988	poly	3	0.1	6513.94845581055
ENSG00000157873.13	TNFRSF14	0.0026092956429294	sigmoid	2	0.1	4329.34619188309
ENSG00000120942.9	UBIAD1	-0.00327465917010186	poly	6	1e-04	6786.02290821075
ENSG00000011007.7	TCEB3	0.32541417596595	linear	2	5e-04	8343.26203131676
ENSG00000049247.9	UTS2	0.387252942270191	poly	2	2	6774.37345695496
ENSG00000117298.10	ECE1	-0.000818037878827038	poly	7	0.001	8059.49937677383
ENSG00000142675.13	CNKSR1	-0.0226336942220232	rbf	2	0.05	4547.58244824409
ENSG00000224051.2	GLTPD1	-0.0051047124022765	sigmoid	2	1e-04	736.902978420258
ENSG00000168528.7	SERINC2	0.10679008128294	rbf	2	0.5	8174.15314507484
ENSG00000097021.14	ACOT7	0.0643149709345686	poly	3	0.1	7403.60804057121
ENSG00000117118.5	SDHB	0.00103458151792111	poly	7	0.001	7657.11906933784
ENSG00000175756.9	AURKAIP1	-0.00253763199091441	poly	3	5e-04	927.605225324631
ENSG00000001461.12	NIPAL3	0.00446550334234974	poly	3	0.01	7682.86848306656
ENSG00000117713.13	ARID1A	0.0257729756353142	linear	2	5e-04	5179.75063848495
ENSG00000125944.14	HNRNPR	-0.00296152576080746	poly	2	0.005	6987.84360480309
ENSG00000074800.9	ENO1	0.000600591736732681	rbf	2	0.05	6661.86457419395
ENSG00000074964.12	ARHGEF10L	-0.00338475932984075	sigmoid	2	1e-04	7376.33190703392
ENSG00000028137.12	TNFRSF1B	-0.000951994661722733	poly	7	5e-04	5516.70541882515
ENSG00000159023.14	EPB41	7.93512898531912e-05	poly	7	5e-04	7804.84652233124
ENSG00000162585.12	C1orf86	0.134044277978656	linear	2	5e-04	3132.84159898758
ENSG00000157870.10	FAM213B	0.0697992366320433	rbf	2	0.1	3927.9643061161
ENSG00000142606.11	MMEL1	0.0900889969533634	linear	2	1e-04	3963.48454785347
ENSG00000142657.16	PGD	-0.00146897788837101	sigmoid	2	1e-04	3588.1834654808
ENSG00000116649.5	SRM	-0.00291627415685789	sigmoid	2	1e-04	6114.54292654991
ENSG00000198746.8	GPATCH3	-0.00721196590101474	poly	7	1e-04	4162.32250452042
ENSG00000169972.7	PUSL1	-0.00262115986348492	sigmoid	2	1e-04	646.215266942978
ENSG00000162496.4	DHRS3	-0.0287753312181267	rbf	2	0.001	3971.35515809059
ENSG00000134644.11	PUM1	0.138558002223386	poly	2	0.1	8704.65633797646
ENSG00000175206.6	NPPA	-0.00291568030258729	sigmoid	2	0.001	5709.24596071243
ENSG00000173614.9	NMNAT1	0.00244229790168344	poly	7	0.001	5886.2642185688
ENSG00000162482.4	AKR7A3	0.000962483606720022	rbf	2	0.05	7272.43109440804
ENSG00000011009.6	LYPLA2	-0.0077571791659282	poly	2	0.005	7603.43951702118
ENSG00000158161.11	EYA3	-0.00290292297893122	poly	2	0.05	4615.54301309586
ENSG00000131591.13	C1orf159	-0.000117084847026683	sigmoid	2	0.1	513.984191179276
ENSG00000117305.10	HMGCL	-0.000967659968972634	poly	7	1e-04	7527.70452666283
ENSG00000070831.11	CDC42	0.13509677643087	poly	2	0.1	7356.86214065552
ENSG00000000938.8	FGR	-0.000509940688520105	rbf	2	0.005	3457.48080086708
ENSG00000176022.3	B3GALT6	0.138360145856011	linear	2	0.005	630.508014678955
ENSG00000186501.9	TMEM222	0.00267903952674442	rbf	2	0.05	3605.496322155
ENSG00000204859.7	ZBTB48	0.000216352011164989	sigmoid	2	0.1	6521.76352524757
ENSG00000009780.11	FAM76A	-0.00443185540778637	sigmoid	2	0.05	3483.28174972534
ENSG00000179163.11	FUCA1	0.265266486684425	linear	2	5e-04	7834.73723697662
ENSG00000204510.1	PRAMEF7	-0.00718396535950618	sigmoid	2	1e-04	3191.47713136673
ENSG00000162430.12	SEPN1	-0.00861608054148886	poly	6	1e-04	6632.42051291466
ENSG00000090273.9	NUDC	-0.00650137367612238	poly	4	0.005	4845.37283349037
ENSG00000069424.10	KCNAB2	-0.00380704929919238	poly	4	5e-04	7050.14639258385
ENSG00000130695.9	CEP85	0.028304623433132	linear	2	1e-04	4725.71435308456
ENSG00000142655.8	PEX14	0.0806874786650163	rbf	2	0.1	4722.82750725746
ENSG00000244038.5	DDOST	-0.00384179337419244	poly	5	0.005	7709.10089421272
ENSG00000188290.6	HES4	0.0915551127451136	poly	2	0.5	463.008487224579
ENSG00000173436.9	MINOS1	-0.00291196691472253	sigmoid	2	1e-04	7642.65521526337
ENSG00000159423.12	ALDH4A1	-0.00158174852051562	rbf	2	0.05	7042.43204951286
ENSG00000159189.7	C1QC	-0.00771771504021554	rbf	2	0.1	7259.10664105415
ENSG00000126709.10	IFI6	-0.00577514406021782	poly	5	0.001	3572.86498713493
ENSG00000117748.5	RPA2	0.41572465805723	linear	2	0.005	4519.48701715469
ENSG00000127054.14	CPSF3L	-0.00779756492746202	poly	5	1e-04	676.339408636093
ENSG00000162413.12	KLHL21	-0.00724601938118736	poly	6	5e-04	6543.46634483337
ENSG00000175087.5	PDIK1L	-0.000742213252458912	poly	2	0.005	4346.06044602394
ENSG00000189266.7	PNRC2	0.0674816108953381	linear	2	5e-04	7619.24199557304
ENSG00000004487.11	KDM1A	0.050838457904239	poly	2	0.05	7933.41697049141
ENSG00000049245.8	VAMP3	0.0365960351967173	rbf	2	0.5	7099.24243879318
ENSG00000054523.12	KIF1B	0.243792671520783	linear	2	0.001	5963.67447447777
ENSG00000078808.12	SDF4	0.0356001667741051	linear	2	0.005	628.484036445618
ENSG00000090686.11	USP48	0.0231232067094512	sigmoid	2	0.5	7724.6960568428
ENSG00000116237.11	ICMT	0.000260909159075129	rbf	2	0.1	7173.59816217422
ENSG00000117115.8	PADI2	0.0922197658715578	poly	2	0.1	7627.60790228844
ENSG00000197785.9	ATAD3A	-0.00435579258466445	sigmoid	2	0.001	1182.87406396866
ENSG00000169598.11	DFFB	0.0391099241832807	poly	2	0.05	7119.8505756855
ENSG00000049246.10	PER3	0.0202706357834193	poly	5	0.01	7083.37616014481
ENSG00000049239.8	H6PD	0.0624192807007534	poly	2	0.1	5672.05384421349
ENSG00000116691.6	MIIP	-0.00104668087567106	rbf	2	0.005	6026.68354034424
ENSG00000077549.13	CAPZB	0.00479958980341033	rbf	2	0.05	7233.93874812126
ENSG00000169504.10	CLIC4	0.144806609966433	linear	2	1e-04	7776.82341837883
ENSG00000117751.13	PPP1R8	-0.00154185251356127	rbf	2	1e-04	3616.75542068481
ENSG00000116731.18	PRDM2	-0.00691991895053454	sigmoid	2	1e-04	6599.71752786636
ENSG00000160050.10	CCDC28B	0.00632282169608578	poly	4	0.005	6210.16440749168
ENSG00000240563.1	L1TD1	0.183196672295494	linear	2	0.005	8721.01636862755
ENSG00000123472.8	ATPAF1	0.251476977523993	poly	2	0.1	10216.6047768593
ENSG00000197056.5	ZMYM1	-0.00505313812750932	poly	7	1e-04	6269.96182441711
ENSG00000117410.9	ATP6V0B	-0.0052073189753914	poly	4	0.005	9651.77153468132
ENSG00000085998.9	POMGNT1	-0.000785660461889193	sigmoid	2	0.01	8117.73159694672
ENSG00000162377.4	SELRC1	0.0844097961193725	linear	2	1e-04	18201.5295763016
ENSG00000116954.7	RRAGC	-0.00529145957705861	sigmoid	2	5e-04	7972.13438010216
ENSG00000171793.9	CTPS1	0.109444066177629	poly	2	0.1	9735.05522084236
ENSG00000066322.8	ELOVL1	0.000494464246145099	sigmoid	2	0.05	9493.23981833458
ENSG00000214114.4	MYCBP	0.00168441456634079	rbf	2	0.05	8102.05095911026
ENSG00000116221.11	MRPL37	0.0397911391087074	rbf	2	0.5	8823.69433736801
ENSG00000127603.19	MACF1	-0.0141706776147073	sigmoid	2	0.1	8604.4828722477
ENSG00000116729.9	WLS	0.0368603760826849	linear	2	5e-04	10205.2946887016
ENSG00000127124.9	HIVEP3	-0.00414468002986561	rbf	2	0.01	10687.6141514778
ENSG00000158315.6	RHBDL2	-0.00977111277750371	poly	7	1e-04	8216.47413921356
ENSG00000253313.1	C1orf210	-0.00210047931378552	poly	6	1e-04	9444.64338183403
ENSG00000116560.6	SFPQ	-0.00272644778479629	rbf	2	0.01	4965.06463098526
ENSG00000171960.6	PPIH	0.000518959057407198	poly	7	5e-04	10204.3277609348
ENSG00000197568.9	HHLA3	-0.00272541737386383	sigmoid	2	1e-04	10514.6583163738
ENSG00000180488.10	FAM73A	-0.00261268040424771	sigmoid	2	0.05	10558.7139744759
ENSG00000134697.7	GNL2	0.26861129839765	poly	2	0.1	8578.83933472633
ENSG00000084070.7	SMAP2	0.0139653663208965	poly	2	0.1	9373.41370487213
ENSG00000198841.3	KTI12	-0.00620907874285854	poly	7	5e-04	2792.29806184769
ENSG00000116205.6	TCEANC2	0.0556935261566409	poly	3	0.1	8780.77397561073
ENSG00000090621.9	PABPC4	-0.00737043546305935	poly	7	1e-04	8132.36152482033
ENSG00000116871.11	MAP7D1	-0.0105028918806242	sigmoid	2	0.01	4384.46805977821
ENSG00000142937.7	RPS8	0.00732953811666406	rbf	2	0.1	7395.41539955139
ENSG00000134744.9	ZCCHC11	-0.00682276149096679	sigmoid	2	1e-04	6856.72208333015
ENSG00000184588.13	PDE4B	-0.0143869543668424	sigmoid	2	0.1	11529.6311416626
ENSG00000116171.12	SCP2	0.267849161892876	rbf	2	1	9413.45709300041
ENSG00000162437.10	RAVER2	-0.0104473000003955	sigmoid	2	1e-04	10833.5013666153
ENSG00000116863.10	ADPRHL2	-0.00359820862158875	rbf	2	0.005	3930.12999582291
ENSG00000117480.11	FAAH	0.00430739984276607	rbf	2	0.1	8158.42529678345
ENSG00000154222.10	CC2D1B	0.168433456447921	linear	2	0.001	6514.23690700531
ENSG00000162604.8	TM2D1	0.0448569570650232	linear	2	5e-04	8775.94670629501
ENSG00000137955.11	RABGGTB	-0.00655838401602318	poly	2	0.01	12460.9517292976
ENSG00000132763.10	MMACHC	0.0067226404912609	poly	4	0.005	7850.74242997169
ENSG00000162407.8	PPAP2B	0.0248322255121308	linear	2	1e-04	9631.55384016037
ENSG00000157184.5	CPT2	-0.0047010784771329	sigmoid	2	1e-04	8197.46533894539
ENSG00000117394.15	SLC2A1	-0.00756069552329866	sigmoid	2	0.1	9309.09803056717
ENSG00000198160.10	MIER1	0.0301243611161729	sigmoid	2	0.5	9583.52541208267
ENSG00000157216.11	SSBP3	0.00805518698162542	poly	5	0.005	7944.30167293549
ENSG00000187147.13	RNF220	-0.00913033351411563	sigmoid	2	0.01	7737.19284939766
ENSG00000159596.6	TMEM69	0.0459269286260096	poly	5	0.01	6331.80257201195
ENSG00000066136.15	NFYC	0.0241424158512658	poly	2	0.05	8430.39188241959
ENSG00000163877.9	SNIP1	0.0717238408477973	poly	2	0.1	7757.94649410248
ENSG00000070759.12	TESK2	0.0321366766841837	linear	2	1e-04	6972.15110993385
ENSG00000162623.10	TYW3	-0.00344726329959619	poly	7	1e-04	8861.44111585617
ENSG00000162613.12	FUBP1	-0.0066593660080313	poly	7	0.001	9499.64428019524
ENSG00000131238.11	PPT1	0.412142776351096	linear	2	0.001	9088.19090557098
ENSG00000116641.11	DOCK7	0.255578245619211	sigmoid	2	0.5	8231.93120479584
ENSG00000162433.10	AK4	0.108832792468394	poly	3	0.1	9873.80107164383
ENSG00000121774.12	KHDRBS1	-0.00576335950449862	rbf	2	0.005	6046.41156673431
ENSG00000162384.9	C1orf123	0.0876180211232066	linear	2	1e-04	7264.14236736298
ENSG00000092850.7	TEKT2	-0.00877121675571311	poly	7	1e-04	3190.65516543388
ENSG00000163867.12	ZMYM6	-0.0045898772425236	rbf	2	0.01	5676.14404058456
ENSG00000157193.10	LRP8	-0.00412279158371556	rbf	2	1e-04	7666.52404093742
ENSG00000123080.6	CDKN2C	0.00775389150607211	poly	4	0.005	2957.80698490143
ENSG00000175130.6	MARCKSL1	-0.00842719945130859	rbf	2	0.001	5092.77681064606
ENSG00000084072.12	PPIE	0.362503847558307	linear	2	0.001	8207.50094747543
ENSG00000183386.5	FHL3	0.111443460239209	rbf	2	0.5	7762.25166368484
ENSG00000134748.12	PRPF38A	0.00519769778986845	sigmoid	2	0.1	5317.91983556747
ENSG00000196182.6	STK40	-0.0119719383804538	sigmoid	2	1e-04	5313.97177410126
ENSG00000146463.7	ZMYM4	-0.0015920478543896	sigmoid	2	0.1	4379.998087883
ENSG00000198815.4	FOXJ3	-0.00326135779550523	poly	6	5e-04	9159.50877904892
ENSG00000116754.9	SRSF11	-0.00630809786157398	rbf	2	0.05	9144.24394583702
ENSG00000088035.11	ALG6	0.0245365101582934	linear	2	1e-04	8859.06903529167
ENSG00000126107.10	HECTD3	0.00708495317029965	poly	2	0.01	6717.02523207664
ENSG00000004455.12	AK2	0.0278726696668283	poly	4	0.01	6677.00587582588
ENSG00000085832.12	EPS15	0.0560078199434965	linear	2	0.001	2303.21949648857
ENSG00000117859.14	OSBPL9	0.0394518069292388	linear	2	5e-04	3003.60799741745
ENSG00000176261.11	ZBTB8OS	-0.00122566175625081	poly	7	1e-04	5188.58006167412
ENSG00000132128.12	LRRC41	-0.00644863892650365	poly	7	1e-04	6958.36388587952
ENSG00000163866.8	SMIM12	-0.000592070266313871	sigmoid	2	0.1	6878.41053438187
ENSG00000131236.12	CAP1	0.00695287572043044	sigmoid	2	0.1	7730.53695034981
ENSG00000162517.8	PEF1	0.00119291222905495	poly	7	5e-04	6377.33005690575
ENSG00000188786.9	MTF1	0.00999806328450705	sigmoid	2	0.5	7401.85758519173
ENSG00000159214.8	CCDC24	0.143433718964173	linear	2	5e-04	7495.60200691223
ENSG00000162600.7	OMA1	0.203315925377235	rbf	2	0.5	8554.90447282791
ENSG00000196449.3	YRDC	0.0199323172943274	poly	6	0.01	7310.13475346565
ENSG00000126091.15	ST3GAL3	0.000514737207875426	rbf	2	0.05	7983.10093998909
ENSG00000119535.13	CSF3R	-0.00457023544030619	sigmoid	2	0.05	5682.05559754372
ENSG00000132780.12	NASP	0.0142293207754192	poly	3	0.005	6653.50752735138
ENSG00000134686.12	PHC2	0.00339272411087053	rbf	2	0.1	7929.07981395721
ENSG00000116898.7	MRPS15	0.0130995479624247	linear	2	1e-04	5462.97791528702
ENSG00000172410.4	INSL5	-0.0104125922427988	sigmoid	2	1e-04	9374.52624559402
ENSG00000142694.6	EVA1B	0.0180364542518954	linear	2	0.001	4799.02433776855
ENSG00000117450.9	PRDX1	0.0531956080373929	poly	2	0.1	6702.267816782
ENSG00000117395.6	EBNA1BP2	0.0777393306038034	poly	2	0.1	8509.50524711609
ENSG00000117481.5	NSUN4	0.000935700380579196	poly	2	0.01	6925.57538437843
ENSG00000132768.9	DPH2	-0.00133896543284202	rbf	2	0.05	7538.53480839729
ENSG00000116514.12	RNF19B	0.000317808045614809	poly	2	0.005	5916.41866374016
ENSG00000126067.7	PSMB2	3.77434945747712e-05	poly	5	0.005	2896.46289563179
ENSG00000117448.9	AKR1A1	0.0340919914492771	linear	2	1e-04	6414.79615902901
ENSG00000164002.7	EXO5	-0.00285258401284674	sigmoid	2	0.005	7959.08832216263
ENSG00000116717.7	GADD45A	0.0275583759150829	linear	2	1e-04	9047.60853219032
ENSG00000054118.9	THRAP3	-0.0112030418613007	sigmoid	2	1e-04	4607.39560985565
ENSG00000117054.9	ACADM	0.153004431582625	rbf	2	0.5	10631.3827192783
ENSG00000162599.11	NFIA	0.0141134271657556	sigmoid	2	0.5	7640.20145893097
ENSG00000160094.10	ZNF362	0.0361440824389421	linear	2	1e-04	7090.08374357224
ENSG00000134717.13	BTF3L4	0.00674594309900371	linear	2	5e-04	2783.37896180153
